ts_iso,text
2026-02-23T16:15:53.866,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.12,0.15,-8.08],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.93,0.73,-26.00],""mag"":[0.37,0.19,0.06]}}"
2026-02-23T16:15:53.911,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.14,0.19,-8.08],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.96,0.75,-26.03],""mag"":[0.36,0.17,0.10]}}"
2026-02-23T16:15:53.964,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.14,0.14,-8.14],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.97,0.75,-26.04],""mag"":[0.36,0.17,0.10]}}"
2026-02-23T16:15:54.016,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.16,0.16,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.98,0.76,-25.98],""mag"":[0.35,0.15,0.08]}}"
2026-02-23T16:15:54.069,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.11,0.12,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.97,0.76,-25.81],""mag"":[0.35,0.15,0.08]}}"
2026-02-23T16:15:54.121,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.15,0.17,-8.14],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.95,0.75,-25.58],""mag"":[0.36,0.17,0.06]}}"
2026-02-23T16:15:54.181,"{""sensor"":{""time"":4,""status"":true,""accel"":[0.14,0.16,-8.15],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.95,0.76,-25.39],""mag"":[0.36,0.17,0.06]}}"
2026-02-23T16:15:54.226,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.14,0.15,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.97,0.76,-25.32],""mag"":[0.35,0.17,0.06]}}"
2026-02-23T16:15:54.271,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.12,0.15,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-178.98,0.77,-25.32],""mag"":[0.35,0.17,0.06]}}"
2026-02-23T16:15:54.324,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.14,0.19,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.00,0.78,-25.37],""mag"":[0.34,0.17,0.10]}}"
2026-02-23T16:15:54.384,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.13,0.17,-8.13],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.02,0.80,-25.47],""mag"":[0.34,0.17,0.10]}}"
2026-02-23T16:15:54.429,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.12,0.15,-8.12],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.03,0.81,-25.57],""mag"":[0.36,0.18,0.08]}}"
2026-02-23T16:15:54.481,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.14,0.17,-8.14],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.05,0.81,-25.69],""mag"":[0.36,0.18,0.08]}}"
2026-02-23T16:15:54.534,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.12,0.16,-8.10],""gyro"":[0.00,0.00,0.00],""ypr"":[-179.06,0.82,-25.85],""mag"":[0.35,0.18,0.04]}}"
2026-02-23T16:15:54.601,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.77,2.65,-8.11],""gyro"":[0.00,0.00,0.12],""ypr"":[-179.10,0.81,-26.01],""mag"":[0.35,0.18,0.04]}}"
2026-02-23T16:15:54.639,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.96,2.77,-8.07],""gyro"":[0.02,0.00,1.48],""ypr"":[-111.07,0.58,-26.12],""mag"":[0.38,0.17,0.10]}}"
2026-02-23T16:15:54.692,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.34,0.12,-8.25],""gyro"":[0.04,0.00,1.79],""ypr"":[-11.26,0.36,-26.11],""mag"":[0.38,0.17,0.10]}}"
2026-02-23T16:15:54.757,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.26,0.99,-9.93],""gyro"":[0.03,0.05,1.05],""ypr"":[54.38,0.32,-26.03],""mag"":[0.34,0.14,0.04]}}"
2026-02-23T16:15:54.803,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.72,0.09,-8.07],""gyro"":[0.02,0.00,1.98],""ypr"":[105.55,0.27,-25.79],""mag"":[0.34,0.14,0.04]}}"
2026-02-23T16:15:54.846,"{""sensor"":{""time"":5,""status"":true,""accel"":[1.86,0.64,-9.97],""gyro"":[0.01,0.00,1.55],""ypr"":[130.96,0.05,-25.45],""mag"":[0.37,0.11,0.01]}}"
2026-02-23T16:15:54.895,"{""sensor"":{""time"":5,""status"":true,""accel"":[0.28,1.38,-9.38],""gyro"":[0.08,0.14,1.91],""ypr"":[147.74,0.04,-24.99],""mag"":[0.36,0.04,0.02]}}"
2026-02-23T16:15:54.947,"{""sensor"":{""time"":5,""status"":true,""accel"":[1.27,0.51,-11.34],""gyro"":[0.00,1.37,1.09],""ypr"":[160.75,0.05,-24.35],""mag"":[0.36,0.04,0.02]}}"
